field_index,target_id,typhoon_name,time,lat,lon_180,WND,PRES,intensity,move_speed_kmh,move_dir_deg,signed_coast_dist_km,is_land,life_progress,final_rain_mean_mmhr,final_rain_max_mmhr,final_rain_p50_mmhr,final_rain_p75_mmhr,final_rain_p90_mmhr,final_rain_p95_mmhr,final_rain_p99_mmhr,final_rain_sum_halfhour_mm,final_rain_volume_proxy_mm_km2,final_rain_area_1_km2,final_rain_area_5_km2,final_rain_area_10_km2,final_rain_area_20_km2,final_heavy_rain_fraction_10,final_centroid_x_front_km,final_centroid_y_left_km,final_centroid_offset_km,final_centroid_angle_deg,final_asym_front_back_ratio,final_asym_left_right_ratio,final_quad_front_left_sum,final_quad_front_right_sum,final_quad_back_left_sum,final_quad_back_right_sum,final_quad_front_left_ratio,final_quad_front_right_ratio,final_quad_back_left_ratio,final_quad_back_right_ratio,final_anisotropy,final_rain_radius_r50_km,final_rain_radius_r80_km,final_rain_radius_r90_km,final_rain_band_width_km,cumulative_volume_proxy_mm_km2,cumulative_area_time_10_km2_h,cumulative_area_time_20_km2_h,cumulative_max_rain_mmhr_so_far,cumulative_max_p95_mmhr_so_far,blend_rain_max_mmhr,blend_rain_p95_mmhr,calibrated_rain_max_mmhr,calibrated_rain_p95_mmhr,target_rain_max_mmhr,target_rain_p95_mmhr,target_rain_p99_mmhr,corr_blend_calibrated,max_scale_factor,calibration_ok,target_rain_area_10_km2,target_rain_area_20_km2,target_cap_mmhr,blend_rain_p99_mmhr,blend_rain_area_10_km2,blend_rain_area_20_km2,blend_centroid_offset_km,blend_anisotropy,blend_rain_radius_r50_km,blend_rain_radius_r80_km,blend_rain_radius_r90_km,blend_rain_band_width_km,calibrated_rain_mean_mmhr,calibrated_rain_p50_mmhr,calibrated_rain_p75_mmhr,calibrated_rain_p90_mmhr,calibrated_rain_p99_mmhr,calibrated_rain_sum_halfhour_mm,calibrated_rain_volume_proxy_mm_km2,calibrated_rain_area_1_km2,calibrated_rain_area_5_km2,calibrated_rain_area_10_km2,calibrated_rain_area_20_km2,calibrated_heavy_rain_fraction_10,calibrated_centroid_x_front_km,calibrated_centroid_y_left_km,calibrated_centroid_offset_km,calibrated_centroid_angle_deg,calibrated_asym_front_back_ratio,calibrated_asym_left_right_ratio,calibrated_quad_front_left_sum,calibrated_quad_front_right_sum,calibrated_quad_back_left_sum,calibrated_quad_back_right_sum,calibrated_quad_front_left_ratio,calibrated_quad_front_right_ratio,calibrated_quad_back_left_ratio,calibrated_quad_back_right_ratio,calibrated_anisotropy,calibrated_rain_radius_r50_km,calibrated_rain_radius_r80_km,calibrated_rain_radius_r90_km,calibrated_rain_band_width_km,ratio_calibrated_to_target_rain_max,ratio_calibrated_to_target_rain_p95,ratio_calibrated_to_target_rain_p99,ratio_calibrated_to_target_area_10,ratio_calibrated_to_target_area_20,ratio_calibrated_to_blend_rain_max,ratio_calibrated_to_blend_rain_p95,ratio_calibrated_to_blend_rain_p99,ratio_calibrated_to_blend_area_10,rmse_blend_calibrated,mean_scale_factor,p95_scale_factor,rain_max_capped_flag,rain_max_capped_cell_count,calibration_issue,area10_action,area10_adjusted_cells
10,KONG-REY_20241024230000,KONG-REY,2024-10-24 23:00:00,13.466666666670978,145.33333333332575,17.50000000001617,998.3333333333226,2,29.268537558292195,300.44786709969634,46.13375449191723,0,0.0238095238095238,0.5539884435871921,33.268863677978516,0.1471802145242691,0.3418956100940704,0.7006525993347168,2.5846028327941895,7.848522663116455,11190.843554683075,1119084.3554683076,342900.0,81200.0,31500.0,9000.0,0.0077968367119625,64.64475859474624,69.08049490386668,94.61003958320792,46.89983426778082,1.5298953583611556,2.172336643441363,4604.097544749267,1841.5060615617388,2696.497330355902,1545.671305424734,0.4114164872604776,0.1645547140895484,0.2409556810601188,0.1381192845625932,0.3852253037234354,247.58836364746097,650.6919555664062,908.0198364257812,660.4314727783203,11418212.529814098,156450.0,38150.0,41.46989440917969,2.5846028327941895,6.653772830963135,1.1226614713668823,33.268863677978516,2.5846028327941895,39.98203318450319,2.5846027573615142,7.8560251149946305,0.9464091796789528,5.0,True,33648.09361792876,10201.33665673824,57.56249904632568,2.6161742210388184,0.0,0.0,93.03214295518968,0.3744867924423964,442.04072210600685,856.3293758829018,978.3659846908008,536.3252625847938,0.5539884435871921,0.1471802145242691,0.3418956100940704,0.7006525993347168,7.848522663116455,11190.843554683075,1119084.3554683076,342900.0,81200.0,31500.0,9000.0,0.0077968367119625,64.64475859474624,69.08049490386668,94.61003958320792,46.89983426778082,1.5298953583611556,2.172336643441363,4604.097544749267,1841.5060615617388,2696.497330355902,1545.671305424734,0.4114164872604776,0.1645547140895484,0.2409556810601188,0.1381192845625932,0.3852253037234354,247.58836364746097,650.6919555664062,908.0198364257812,660.4314727783203,0.8320953445377396,1.000000029185404,0.9990450066326984,0.9361600201687448,0.8822373285813749,4.999999928335822,2.30221032672239,3.0,,1.3814553349828662,1.1154175996780396,2.3022103309631348,False,0,,skipped,0
11,KONG-REY_20241024233000,KONG-REY,2024-10-24 23:30:00,13.5333333333398,145.21666666665533,17.750000000024254,998.1666666666504,2,29.26247609758998,300.4549060076086,31.309214667102054,0,0.0261904761904761,0.5579961953208397,33.98790740966797,0.1508352756500244,0.3504753708839416,0.7096690535545349,2.688436985015869,8.118717193603516,11271.80214357862,1127180.214357862,344400.0,82800.0,32100.0,8400.0,0.0079453478874285,70.60187002765116,74.5442114263525,102.67162952139256,46.55583946720458,1.5143494649021565,2.2854575640341053,4653.022394607542,1813.387290975591,2805.2394763952866,1483.6722749568871,0.4128019934468331,0.1608782045565492,0.2488723134652776,0.1316268912511131,0.3593780256357308,247.58836364746097,642.8841552734375,899.8888549804688,652.3004913330078,12545392.74417196,172500.0,42350.0,41.46989440917969,2.688436985015869,6.797581672668457,1.1574480533599854,33.98790740966797,2.688436985015869,39.9887262145806,2.6884368879405085,8.232836817659127,0.947755270772694,5.0,True,36685.73811387603,11381.90070632382,76.86249732971191,2.7062389850616455,0.0,0.0,100.46698055025972,0.3523475505947397,440.0,850.0,970.9788875150684,530.9788875150684,0.5579961953208397,0.1508352756500244,0.3504753708839416,0.7096690535545349,8.118717193603516,11271.80214357862,1127180.214357862,344400.0,82800.0,32100.0,8400.0,0.0079453478874285,70.60187002765116,74.5442114263525,102.67162952139256,46.55583946720458,1.5143494649021565,2.2854575640341053,4653.022394607542,1813.387290975591,2805.2394763952866,1483.6722749568871,0.4128019934468331,0.1608782045565492,0.2488723134652776,0.1316268912511131,0.3593780256357308,247.58836364746097,642.8841552734375,899.8888549804688,652.3004913330078,0.8499372354920216,1.0000000361084769,0.9861384809898298,0.8749994316690191,0.7380138183188449,4.999999859703882,2.3227279852530205,3.0000000880996027,,1.3493893591810988,1.1145057678222656,2.322727918624878,False,0,,skipped,0
12,KONG-REY_20241025000000,KONG-REY,2024-10-25 00:00:00,13.6,145.10000000000002,18.0,998.0,2,29.256385621330008,300.46198168400485,16.484674844204456,0,0.0285714285714285,0.5516774092828486,36.04145431518555,0.1437136083841323,0.3406923413276672,0.7146385908126831,2.698277473449707,8.16329574584961,11144.159506218182,1114415.9506218182,344700.0,79300.0,30900.0,8500.0,0.0076483255364966,79.47510452107763,75.07483532488703,109.3275954994672,43.36914357374735,1.5843576930215697,2.351183528321477,4686.785097699496,1820.41769358922,2739.3502554453835,1377.6259906176674,0.4205597645191976,0.1633517263077102,0.2458103954736909,0.1236186533267927,0.3514660579981352,250.79872131347656,640.3124389648438,899.4442749023438,648.6455535888672,13659808.69479378,187950.0,46600.0,41.46989440917969,2.698277473449707,7.208291053771973,1.1833927631378174,36.04145431518555,2.698277473449707,40.75074311383862,2.698277316063198,8.163296075739822,0.948236727607892,5.0,True,36031.22946769731,11769.628753829636,76.86249732971191,2.7239978313446045,0.0,0.0,107.52641878111471,0.3439299151931887,433.8202392696773,851.5867542417508,970.82439194738,537.0041526777027,0.5516774092828486,0.1437136083841323,0.3406923413276672,0.7146385908126831,8.16329574584961,11144.159506218182,1114415.9506218182,344700.0,79300.0,30900.0,8500.0,0.0076483255364966,79.47510452107763,75.07483532488703,109.3275954994672,43.36914357374735,1.5843576930215697,2.351183528321477,4686.785097699496,1820.41769358922,2739.3502554453835,1377.6259906176674,0.4205597645191976,0.1633517263077102,0.2458103954736909,0.1236186533267927,0.3514660579981352,250.79872131347656,640.3124389648438,899.4442749023438,648.6455535888672,0.8844367381105785,1.0000000583285151,0.9999999595886012,0.8575893872203957,0.7221978006089822,4.999999867697585,2.28011997157656,2.996806991516616,,1.3434169665375115,1.111996054649353,2.2801198959350586,False,0,,skipped,0
13,KONG-REY_20241025003000,KONG-REY,2024-10-25 00:30:00,13.691666666668642,144.9583333333303,18.0,998.0,2,36.781958059385666,303.67452108839757,31.70619326842468,0,0.0309523809523809,0.5452043843306437,36.60673904418945,0.1513708978891372,0.3177859485149383,0.6460620760917664,2.6695327758789062,8.287120819091797,11013.401165671166,1101340.1165671167,335400.0,80100.0,30100.0,7600.0,0.0074503106358753,77.35008598803795,78.84725934076269,110.45327567757488,45.54917122447034,1.6800304588773405,2.5342104569986863,4756.011548356502,1838.5242126114936,2755.2405828954625,1172.3788833911383,0.4318385825426042,0.1669351896798405,0.2501716355782592,0.1064502114973755,0.2474008985773876,256.3200988769531,594.6427612304688,870.9190673828125,614.5989685058594,14761148.811360896,203000.0,50400.0,41.46989440917969,2.698277473449707,7.321347713470459,1.2382961511611938,36.60673904418945,2.6695327758789062,42.9826015623351,2.6695327933919453,8.287120502975853,0.9517950888525248,5.0,True,36122.34620215721,12461.14905126499,96.6249942779541,2.888205051422119,0.0,0.0,114.11602834763852,0.2253480479067182,415.9326868617084,822.8000972289685,970.4638066409276,554.5311197792194,0.5452043843306437,0.1513708978891372,0.3177859485149383,0.6460620760917664,8.287120819091797,11013.401165671166,1101340.1165671167,335400.0,80100.0,30100.0,7600.0,0.0074503106358753,77.35008598803795,78.84725934076269,110.45327567757488,45.54917122447034,1.6800304588773405,2.5342104569986863,4756.011548356502,1838.5242126114936,2755.2405828954625,1172.3788833911383,0.4318385825426042,0.1669351896798405,0.2501716355782592,0.1064502114973755,0.2474008985773876,256.3200988769531,594.6427612304688,870.9190673828125,614.5989685058594,0.8516641085835832,0.9999999934396614,1.0000000381454504,0.8332792070467018,0.6098956018208038,5.000000065129697,2.155811251917073,2.8692979451065335,,1.3334736080929013,1.104553461074829,2.155811309814453,False,0,,skipped,0
14,KONG-REY_20241025010000,KONG-REY,2024-10-25 01:00:00,13.783333333337286,144.81666666666058,18.0,998.0,2,36.77202802655883,303.6849341124016,46.927711692644905,0,0.0333333333333333,0.539821496081063,36.35897445678711,0.1529591083526611,0.3168638944625854,0.6455687284469604,2.6445913314819336,8.142385482788086,10904.664131585512,1090466.413158551,336200.0,76200.0,29900.0,7200.0,0.00740080691072,82.76294609024318,84.8162995177305,118.50531595425528,45.7020117411376,1.6730736567124824,2.5674237991360034,4660.836985420086,1860.1150956053625,2808.8741291534193,1093.570904354602,0.4274168309246597,0.1705797696434788,0.2575846532510319,0.1002846938849825,0.1947035672175524,256.3200988769531,586.9412231445312,857.5546875,601.2345886230469,15851615.224519446,217950.0,54000.0,41.46989440917969,2.698277473449707,7.27179479598999,1.2153292894363403,36.35897445678711,2.6445913314819336,42.833369306068775,2.644591318675511,8.142384672838986,0.951272057310634,5.0,True,35015.85904240423,11923.251552330275,96.6249942779541,2.8585329055786133,0.0,0.0,121.53836453876916,0.1946114830274591,415.9326868617084,818.4130986244049,965.6603957913984,549.7277089296899,0.539821496081063,0.1529591083526611,0.3168638944625854,0.6455687284469604,8.142385482788086,10904.664131585512,1090466.413158551,336200.0,76200.0,29900.0,7200.0,0.00740080691072,82.76294609024318,84.8162995177305,118.50531595425528,45.7020117411376,1.6730736567124824,2.5674237991360034,4660.836985420086,1860.1150956053625,2808.8741291534193,1093.570904354602,0.4274168309246597,0.1705797696434788,0.2575846532510319,0.1002846938849825,0.1947035672175524,256.3200988769531,586.9412231445312,857.5546875,601.2345886230469,0.8488469398001723,1.000000004842496,1.000000099473205,0.8538987995065631,0.6038621233813385,5.000000065573516,2.176028632296415,2.8484491002002077,,1.3259644517285742,1.104804754257202,2.1760287284851074,False,0,,skipped,0
15,KONG-REY_20241025013000,KONG-REY,2024-10-25 01:30:00,13.875000000005928,144.67499999999086,18.0,998.0,2,36.76203399594058,303.6954203614559,62.149230116865134,0,0.0357142857142857,0.5379481397813448,35.71934127807617,0.1612508744001388,0.3168523907661438,0.6258039474487305,2.6118760108947754,8.146443367004395,10866.821397653055,1086682.1397653054,336200.0,74900.0,30100.0,7700.0,0.0074503106358753,70.63064647911443,91.60165887429343,115.67001396464022,52.36551428245076,1.5700103026276904,2.7274633531566947,4658.664434447768,1691.7348428978385,2916.5151897084797,1126.7611909793486,0.4287053466668658,0.1556789037927142,0.2683871468006614,0.1036882037301817,0.2122279916532254,255.5386505126953,598.0802612304688,866.0831298828125,610.5444793701172,16938297.364284754,233000.0,57850.0,41.46989440917969,2.698277473449707,7.1438679695129395,1.1612985134124756,35.71934127807617,2.6118760108947754,41.17020349470159,2.6118758408275293,8.14644340163152,0.9517321544903896,5.0,True,34527.306210618895,11236.28254473263,79.24999713897705,2.8799169063568115,0.0,0.0,117.906058418009,0.2156816753897137,427.20018726587654,824.6211251235321,977.445650662992,550.2454633971156,0.5379481397813448,0.1612508744001388,0.3168523907661438,0.6258039474487305,8.146443367004395,10866.821397653055,1086682.1397653054,336200.0,74900.0,30100.0,7700.0,0.0074503106358753,70.63064647911443,91.60165887429343,115.67001396464022,52.36551428245076,1.5700103026276904,2.7274633531566947,4658.664434447768,1691.7348428978385,2916.5151897084797,1126.7611909793486,0.4287053466668658,0.1556789037927142,0.2683871468006614,0.1036882037301817,0.2122279916532254,255.5386505126953,598.0802612304688,866.0831298828125,610.5444793701172,0.8676017664734905,1.0000000651130667,0.999999995749418,0.8717737728042834,0.6852800264985881,5.000000200243269,2.2490995904401685,2.828707782860968,,1.3258120159053526,1.1079212427139282,2.2490994930267334,False,0,,skipped,0
16,KONG-REY_20241025020000,KONG-REY,2024-10-25 02:00:00,13.966666666674572,144.53333333332114,18.0,998.0,2,36.75197601769406,303.70597992300156,77.37074854108536,0,0.0380952380952381,0.5327765408674151,33.262569427490234,0.1513830870389938,0.3076439797878265,0.6427527666091919,2.6081812381744385,8.17348861694336,10762.35251379222,1076235.2513792217,344800.0,76600.0,28900.0,7100.0,0.0071532882849434,70.6775298986208,95.99069054245533,119.20371597977916,53.6359449071208,1.5175299108156752,2.7870353547206315,4547.957254878827,1663.8857773103437,3004.16333522521,1083.0527313445782,0.4225802164582983,0.154602423139182,0.2791363069900657,0.1006334562965317,0.2091374365550547,258.06976318359375,588.982177734375,859.5929565429688,601.523193359375,18014532.615663975,247450.0,61400.0,41.46989440917969,2.698277473449707,6.6525139808654785,1.1113466024398804,33.262569427490234,2.6081812381744385,41.40749981802536,2.6081810432343877,8.17348852167091,0.9526584611554574,5.0,True,34877.852333183066,10944.29524163426,79.24999713897705,2.7284188270568848,0.0,0.0,123.00247627640869,0.216793676336926,429.4182110716778,822.1921916437786,980.612053770501,551.1938426988232,0.5327765408674151,0.1513830870389938,0.3076439797878265,0.6427527666091919,8.17348861694336,10762.35251379222,1076235.2513792217,344800.0,76600.0,28900.0,7100.0,0.0071532882849434,70.6775298986208,95.99069054245533,119.20371597977916,53.6359449071208,1.5175299108156752,2.7870353547206315,4547.957254878827,1663.8857773103437,3004.16333522521,1083.0527313445782,0.4225802164582983,0.154602423139182,0.2791363069900657,0.1006334562965317,0.2091374365550547,258.06976318359375,588.982177734375,859.5929565429688,601.523193359375,0.8032981844755209,1.0000000747417634,1.0000000116562775,0.8286060656465453,0.6487398085707883,4.999999928322262,2.3468657144840024,2.9956869289602475,,1.2868232834046438,1.1179934740066528,2.346865653991699,False,0,,skipped,0
17,KONG-REY_20241025023000,KONG-REY,2024-10-25 02:30:00,14.058333333331356,144.39166666666972,18.0,998.0,2,36.74185413755794,303.7166128851376,92.59226696333668,0,0.0404761904761904,0.5421079942855357,36.70177459716797,0.1397869884967804,0.2957934439182281,0.6623537540435791,2.608624219894409,8.839543342590332,10950.852538564965,1095085.2538564964,350700.0,85800.0,31900.0,7200.0,0.0078958441622732,67.99369338994039,97.0131487012508,118.46811115965436,54.97450409383214,1.3649730594036953,2.84316094492461,4321.67758491046,1721.5042076187092,3395.480788156314,1028.4579101586696,0.3946430261654118,0.1572027567311485,0.3100654288055338,0.0939157847790216,0.1950879824420836,250.0,564.3580322265625,841.4867553710938,591.4867553710938,19109617.86952047,263400.0,65000.0,41.46989440917969,2.698277473449707,7.340354919433594,1.1350232362747192,36.70177459716797,2.608624219894409,43.1479999825818,2.60862436951926,9.451686521924955,0.9572748668585972,5.0,True,40414.82922699353,13390.46387034029,79.24999713897705,2.946514368057251,0.0,0.0,127.55176289170154,0.2060805605436223,402.6164427839479,807.2174428244226,978.6725703727471,576.0561275887994,0.5421079942855357,0.1397869884967804,0.2957934439182281,0.6623537540435791,8.839543342590332,10950.852538564965,1095085.2538564964,350700.0,85800.0,31900.0,7200.0,0.0078958441622732,67.99369338994039,97.0131487012508,118.46811115965436,54.97450409383214,1.3649730594036953,2.84316094492461,4321.67758491046,1721.5042076187092,3395.480788156314,1028.4579101586696,0.3946430261654118,0.1572027567311485,0.3100654288055338,0.0939157847790216,0.1950879824420836,250.0,564.3580322265625,841.4867553710938,591.4867553710938,0.8506019887824215,0.99999994264224,0.9352345025499268,0.7893142346545813,0.537696085043619,5.0,2.2983002783768756,3.000000080915465,,1.3137810251831894,1.1163330078125,2.298300266265869,False,0,,skipped,0
18,KONG-REY_20241025030000,KONG-REY,2024-10-25 03:00:00,14.15,144.25,18.0,998.0,2,36.73166842065524,303.727319336599,107.8137853875569,0,0.0428571428571428,0.5172108179585665,30.22598648071289,0.1323882937431335,0.2949812412261963,0.6537319421768188,2.5168862342834473,8.255505561828613,10447.917128172025,1044791.7128172022,341700.0,83200.0,29600.0,3500.0,0.007326551322987,78.29309027877943,87.49693810958343,117.41176331166048,48.17751856512581,1.5566556172296644,2.3703739491154496,4085.316066085332,2000.266543164329,2921.5136207995347,986.4407376765485,0.3910172732007592,0.191451225983671,0.2796264159601623,0.0944150614495864,0.2170377350930663,251.79356384277344,572.7128295898438,854.400390625,602.6068267822266,20154409.582337674,278200.0,66750.0,41.46989440917969,2.698277473449707,6.045197486877441,1.167025804519653,30.22598648071289,2.5168862342834473,42.545923106307576,2.5168864160154607,8.998956781871273,0.9515609676780962,5.0,True,39407.35402371843,12532.080586907285,69.17500019073486,2.7518351078033447,0.0,0.0,127.76283641643698,0.2308816647881861,407.18546143004664,809.9382692526635,982.9038610159184,575.7183995858718,0.5172108179585665,0.1323882937431335,0.2949812412261963,0.6537319421768188,8.255505561828613,10447.917128172025,1044791.7128172022,341700.0,83200.0,29600.0,3500.0,0.007326551322987,78.29309027877943,87.49693810958343,117.41176331166048,48.17751856512581,1.5566556172296644,2.3703739491154496,4085.316066085332,2000.266543164329,2921.5136207995347,986.4407376765485,0.3910172732007592,0.191451225983671,0.2796264159601623,0.0944150614495864,0.2170377350930663,251.79356384277344,572.7128295898438,854.400390625,602.6068267822266,0.7104320290615997,0.9999999277949088,0.917384732690308,0.7511288370740244,0.2792832343941816,4.999999842242653,2.156667165829633,3.0000000866398495,,1.1803452098416696,1.1093937158584597,2.1566672325134277,False,0,,boosted_near_threshold,12
19,KONG-REY_20241025033000,KONG-REY,2024-10-25 03:30:00,14.241666666668642,144.10833333333028,18.0,998.0,2,36.72141890392571,303.7380993667647,123.03530381177713,0,0.0452380952380952,0.477649422050896,27.970443725585938,0.1288108378648758,0.2918621301651001,0.6610865592956543,2.4118242263793945,7.175595760345459,9648.757150139125,964875.7150139124,331200.0,81000.0,23400.0,1400.0,0.0057919358431721,87.16980639240936,78.42209175306041,117.2544226091944,41.97604969427357,1.6886047232112764,2.0223531774063197,3627.299120861154,2182.3179802739023,2545.297367255178,904.6333034283996,0.3759343368704074,0.2261760707950283,0.2637953601328309,0.0937564589254229,0.1978970022534291,271.66156005859375,585.9180908203125,887.6936645507812,616.0321044921875,21119285.297351588,289900.0,67450.0,41.46989440917969,2.698277473449707,5.594088554382324,1.2071473598480225,27.970443725585938,2.4118242263793945,40.247541358073114,2.41182436505743,7.803198258715826,0.9448402242795794,5.0,True,31148.22401707155,9023.43320941813,69.17500019073486,2.3918652534484863,0.0,0.0,128.85185414166418,0.2174724371332406,413.03752856126766,822.1921916437786,994.0321926376428,580.9946640763752,0.477649422050896,0.1288108378648758,0.2918621301651001,0.6610865592956543,7.175595760345459,9648.757150139125,964875.7150139124,331200.0,81000.0,23400.0,1400.0,0.0057919358431721,87.16980639240936,78.42209175306041,117.2544226091944,41.97604969427357,1.6886047232112764,2.0223531774063197,3627.299120861154,2182.3179802739023,2545.297367255178,904.6333034283996,0.3759343368704074,0.2261760707950283,0.2637953601328309,0.0937564589254229,0.1978970022534291,271.66156005859375,585.9180908203125,887.6936645507812,616.0321044921875,0.6949603076803956,0.9999999425007736,0.9195711197431948,0.7512466838293912,0.1551515889250182,5.000000170478946,1.9979534451229208,3.0,,0.9868856493136612,1.1011641025543213,1.997953414916992,False,0,,boosted_near_threshold,52
20,KONG-REY_20241025040000,KONG-REY,2024-10-25 04:00:00,14.333333333337285,143.96666666666056,18.0,998.0,2,36.71110564367347,303.748953065673,138.25682223599736,0,0.0476190476190476,0.4848021157823782,32.01918029785156,0.1225128248333931,0.2846159934997558,0.6838405132293701,2.3729519844055176,7.127697944641113,9793.24513986193,979324.5139861932,329900.0,75100.0,23700.0,4000.0,0.0058661914309051,84.2591744582053,79.10018428779713,115.57009835914197,43.191164819684104,1.6273198884288684,2.0737854668986655,3618.2403867894423,2175.291320716773,2668.132351460512,894.9162109130939,0.3694628629341606,0.2221216041925242,0.2724461925904704,0.091380966996371,0.1837904695458178,272.0294189453125,565.6854248046875,881.9296875,609.9002685546875,22098609.81133778,301750.0,69450.0,41.46989440917969,2.698277473449707,6.403836250305176,1.265735149383545,32.01918029785156,2.3729519844055176,40.53986283849465,2.3729518969663164,7.745114509376823,0.935137619181226,5.0,True,31532.578093180407,9709.38489706676,71.03749752044678,2.375899314880371,0.0,0.0,130.02309239148795,0.2072290335545009,400.24992192379,810.0617260431454,996.393496566492,596.1435746427021,0.4848021157823782,0.1225128248333931,0.2846159934997558,0.6838405132293701,7.127697944641113,9793.24513986193,979324.5139861932,329900.0,75100.0,23700.0,4000.0,0.0058661914309051,84.2591744582053,79.10018428779713,115.57009835914197,43.191164819684104,1.6273198884288684,2.0737854668986655,3618.2403867894423,2175.291320716773,2668.132351460512,894.9162109130939,0.3694628629341606,0.2221216041925242,0.2724461925904704,0.091380966996371,0.1837904695458178,272.0294189453125,565.6854248046875,881.9296875,609.9002685546875,0.789819650486033,1.0000000368482822,0.9202830940732744,0.7516036249863639,0.411972544337841,4.999999851077654,1.8747618611691583,3.0,,1.1148073633074205,1.0948158502578735,1.8747618198394775,False,0,,boosted_near_threshold,30
21,KONG-REY_20241025043000,KONG-REY,2024-10-25 04:30:00,14.425000000005928,143.82499999999084,18.0,998.0,2,36.70072869179827,303.75988052401163,153.47834066021758,0,0.05,0.4775246192891358,30.609695434570312,0.114749826490879,0.28379687666893,0.6909395456314087,2.353818655014038,7.255748748779297,9646.236071950188,964623.6071950188,335400.0,69800.0,23800.0,3100.0,0.0058909432934828,92.53228554807582,73.99818032939453,118.48187439778388,38.649367924030344,1.6196211129504297,1.8899304692442336,3364.6198522442046,2329.409908409678,2638.106901676723,882.3436841608536,0.3488013176484469,0.241483817214805,0.273485625066542,0.0914702561267992,0.1703603685731971,278.926513671875,557.5840454101562,881.1923828125,602.265869140625,23063233.4185328,313650.0,71000.0,41.46989440917969,2.698277473449707,6.121939182281494,1.238810658454895,30.609695434570312,2.353818655014038,41.047908586478215,2.353818629179025,7.734356073999151,0.9349581390785564,5.0,True,30639.817711153624,8602.550288460958,71.03749752044678,2.4185829162597656,0.0,0.0,131.16763466969866,0.2070011732970815,393.19206502675,800.5623023850173,998.6490875177326,605.4570224909826,0.4775246192891358,0.114749826490879,0.28379687666893,0.6909395456314087,7.255748748779297,9646.236071950188,964623.6071950188,335400.0,69800.0,23800.0,3100.0,0.0058909432934828,92.53228554807582,73.99818032939453,118.48187439778388,38.649367924030344,1.6196211129504297,1.8899304692442336,3364.6198522442046,2329.409908409678,2638.106901676723,882.3436841608536,0.3488013176484469,0.241483817214805,0.273485625066542,0.0914702561267992,0.1703603685731971,278.926513671875,557.5840454101562,881.1923828125,602.265869140625,0.745706577719616,1.0000000109757876,0.9381193055193302,0.7767670233669907,0.3603582537794855,4.999999922110112,1.9000632896958085,3.0,,1.08553160175202,1.0955971479415894,1.9000632762908936,False,0,,skipped,0
