field_index,typhoon_name,time,rainband_width_km,rainband_length_km,rainband_aspect_ratio,rainband_width10_km,rainband_length10_km,rainband_aspect_ratio10,rainband_valid_grid_count,rainband_weight_sum,rainband10_valid_grid_count,rainband10_weight_sum
128,KONG-REY,2024-10-27 10:00:00,494.87993571286273,620.1754949713911,1.2531837526975949,148.0631067263888,238.5355001535531,1.6110394103397405,3226,14586.51496231556,314,5574.680945396423
129,KONG-REY,2024-10-27 10:30:00,469.58184316800754,639.9102313142806,1.3627235393028845,148.61716193281222,254.8578713240289,1.7148616486112482,3206,15404.855289459229,345,6371.218244552612
130,KONG-REY,2024-10-27 11:00:00,463.07248055209897,649.3765393683171,1.4023215946542438,146.82642634455578,255.50485313023316,1.7401830139939611,3214,15557.479404568672,342,6366.9128522872925
131,KONG-REY,2024-10-27 11:30:00,446.7915293485868,683.7423933971821,1.5303387564085278,144.01524608854007,251.9866210513495,1.7497218377589498,3162,15231.849030971527,327,6131.137245178223
132,KONG-REY,2024-10-27 12:00:00,442.18026639815844,664.9356290841181,1.503765951611643,143.72358900643943,251.66900936775272,1.751062655111369,3077,14991.232922554016,324,5970.671219825745
133,KONG-REY,2024-10-27 12:30:00,467.10327939236845,643.5812076381958,1.3778135072727329,139.78997117661595,249.85559140609647,1.787364210057799,3128,14810.616421103477,307,5690.453084945679
134,KONG-REY,2024-10-27 13:00:00,467.6867610374729,643.4860748827622,1.3758911487152448,138.72201127856104,249.4052754737553,1.797878167819631,3134,14793.477781176567,304,5648.037936210632
135,KONG-REY,2024-10-27 13:30:00,453.56252211366564,677.5855518710497,1.4939187407138568,140.93049094535186,245.30165928088462,1.7405861402696927,3141,15013.99400472641,308,5783.6801471710205
136,KONG-REY,2024-10-27 14:00:00,455.2814489696378,675.339737245409,1.483345606929056,140.8466988815552,244.69753030251508,1.7373323780083147,3149,15055.593322753906,308,5782.390464782715
137,KONG-REY,2024-10-27 14:30:00,456.23870381654444,672.4911995261524,1.4739898081872564,143.4614236254216,244.01845866350934,1.7009343173719014,3157,15086.363271951675,313,5836.5615339279175
138,KONG-REY,2024-10-27 15:00:00,435.09771100787674,700.2213500623803,1.6093427576080774,140.6366376562093,245.92007238253342,1.7486202491820877,3119,15092.737020373344,305,5790.14262008667
139,KONG-REY,2024-10-27 15:30:00,463.516849067745,702.1247256725449,1.5147771371951244,150.4351347087791,204.33095099194196,1.3582661483136644,2984,14088.834967970848,304,5833.9618673324585
140,KONG-REY,2024-10-27 16:00:00,462.57115509273217,676.155735836405,1.4617334617435318,152.17422985668426,207.78407009800912,1.3654353322089827,2994,14256.274991035461,311,5945.788049697876
141,KONG-REY,2024-10-27 16:30:00,472.1673479170751,679.7850302233877,1.439712070777868,151.75836381659545,210.08072362298753,1.3843106787634785,3052,14359.04423069954,314,6071.595682144165
142,KONG-REY,2024-10-27 17:00:00,471.43519899557367,673.3390098834319,1.4282747900836155,152.24713622160007,211.19582147047745,1.387190765697389,3051,14372.024507164955,317,6123.371001243591
143,KONG-REY,2024-10-27 17:30:00,475.31916319259886,670.7621488445428,1.411182634293979,154.99982143885688,212.3852231998422,1.3702288249642978,3113,14659.363951563835,323,6256.060475349426
144,KONG-REY,2024-10-27 18:00:00,471.22021022890743,661.6258681280374,1.4040693793813173,156.0973360725469,211.79912181371213,1.3568400790342523,3093,14831.491048693657,327,6462.659944534302
145,KONG-REY,2024-10-27 18:30:00,534.3240912284546,623.3199539951778,1.1665578330224888,150.3583832003521,222.6708738341336,1.48093421261004,3022,12987.864411115646,260,4038.566946029663
146,KONG-REY,2024-10-27 19:00:00,535.3812301046156,625.5779187837932,1.1684718918172599,152.08608640560738,225.8954055448986,1.4853127651824989,3074,13179.3920648098,263,4024.122477531433
147,KONG-REY,2024-10-27 19:30:00,536.6095262401462,627.5589054235022,1.1694889388576613,147.51467782071197,218.18151107986978,1.4790495041113412,3094,13017.63640153408,244,3746.055559158325
148,KONG-REY,2024-10-27 20:00:00,535.1682635021004,630.0921622055523,1.1773720625402484,146.25585427096544,218.51095172358762,1.4940321726797687,3088,13018.161062955856,246,3805.996590614319
149,KONG-REY,2024-10-27 20:30:00,537.0763992124006,619.2191809840803,1.1529443146117337,140.57491783468055,214.1167865385033,1.5231507144845586,3077,13101.24662077427,239,3785.4769287109375
150,KONG-REY,2024-10-27 21:00:00,536.3832574979937,603.6930205348652,1.1254881879625451,143.1118449273458,213.24344482763107,1.490047486536756,3140,13421.707916378975,245,3887.9492692947388
151,KONG-REY,2024-10-27 21:30:00,525.1352127567449,580.0418243111445,1.1045570935267535,147.88949010150836,212.34726996910365,1.435850984565241,3191,13673.125945329666,246,3977.8787450790405
152,KONG-REY,2024-10-27 22:00:00,514.1017157715321,567.1001436026528,1.1030893813524485,151.0806067397265,205.33597585339513,1.3591153774430855,3208,13612.556846261024,242,3904.297966003418
153,KONG-REY,2024-10-27 22:30:00,490.88769466118293,556.730754232631,1.1341305970541646,154.44032070808802,219.25697289306515,1.419687371068644,3224,14122.497104287148,268,4589.290845870972
154,KONG-REY,2024-10-27 23:00:00,485.1504524787849,566.6066910902184,1.1678989233035793,152.37031938547776,300.12111063870935,1.9696822310875304,3268,13759.502002716064,264,4049.6052017211914
155,KONG-REY,2024-10-27 23:30:00,487.0564246960152,580.342678305095,1.1915306910637735,140.50335933999298,361.2369895794221,2.571020303545132,3308,13936.443947911263,266,3978.8642797470093
156,KONG-REY,2024-10-28 00:00:00,489.811232431033,564.1954429203278,1.1518630149008826,147.8013219109272,318.4176201261835,2.1543624644851045,3249,13556.337950110435,238,3588.436346054077
157,KONG-REY,2024-10-28 00:30:00,474.49984368389966,583.4309039287617,1.2295702763548813,205.1667055321002,230.20242835108166,1.1220262457012709,3232,14720.804752469063,287,5023.901477813721
158,KONG-REY,2024-10-28 01:00:00,474.30312441698004,580.9561716408537,1.224862628419266,192.130317008478,211.24112938048108,1.0994679687701692,3283,15226.403654575348,316,5795.749660491943
159,KONG-REY,2024-10-28 01:30:00,471.43032146892676,584.1800693757629,1.23916524409274,191.2775324301773,205.07403097412038,1.0721281708764105,3245,15713.247170329094,334,6223.3345737457275
160,KONG-REY,2024-10-28 02:00:00,477.93924347371376,573.1844691823247,1.1992831243912034,186.6947107199408,197.20508505338012,1.0562971189323345,3205,15902.691898703575,340,6564.269499778748
161,KONG-REY,2024-10-28 02:30:00,478.08132611806496,593.8565693844226,1.2421664201077058,188.41132706177024,192.27424719033147,1.0205025896733575,3310,16192.997423529625,327,6188.513957977295
162,KONG-REY,2024-10-28 03:00:00,454.75232368273925,588.8748767501156,1.2949353880837924,185.53510140782095,198.05235198457422,1.0674656735128427,3345,16678.911942601204,340,6455.672160148621
163,KONG-REY,2024-10-28 03:30:00,444.724224698687,595.4566871369294,1.3389346792169157,191.98520494950048,199.13817517885386,1.0372579242824147,3364,16262.73227596283,331,5996.653710365295
164,KONG-REY,2024-10-28 04:00:00,436.29781692278783,585.0302924927229,1.3408966760799883,194.854348656481,212.09894517238683,1.0884999315376132,3344,16450.62216901779,365,6577.4717473983765
165,KONG-REY,2024-10-28 04:30:00,431.04882755265345,584.6233295037957,1.3562809875231165,192.2722460677679,213.09894609347887,1.1083188055044062,3352,16528.037501692772,371,6716.622845649719
166,KONG-REY,2024-10-28 05:00:00,426.9704858442242,588.2273293020626,1.377676792200269,189.56847098916768,222.51788796344346,1.1738127485142684,3411,16959.784242987633,384,6977.888934135437
167,KONG-REY,2024-10-28 05:30:00,425.2628617466186,575.485860350957,1.3532473961806786,192.15776208819636,225.75770098594003,1.1748560065053257,3395,17491.088542699814,399,7520.502688407898
168,KONG-REY,2024-10-28 06:00:00,426.3973631594693,578.4890777849458,1.356690091839508,194.8058570306244,223.5111004468378,1.1473530819543052,3405,17383.70250582695,399,7459.724089622498
169,KONG-REY,2024-10-28 06:30:00,459.29472193319543,586.6416674325552,1.2772662942072326,199.15857884428746,228.05798682531906,1.1451075226020042,3508,19318.223282933235,437,8699.681882858276
170,KONG-REY,2024-10-28 07:00:00,460.82473447833974,591.1359604245608,1.282778280323286,194.61418821845905,229.79276139203932,1.1807605781243982,3522,19119.726838231087,429,8501.32486152649
171,KONG-REY,2024-10-28 07:30:00,462.78245255260254,595.0240370736195,1.2857532384635615,195.75944228783382,232.21895063000974,1.1862464865861577,3534,18941.127173304558,433,8449.016484260559
172,KONG-REY,2024-10-28 08:00:00,477.6262157795411,601.8465912273749,1.2600786375284918,190.39523312880962,238.95396011042763,1.2550417160326957,3547,18584.112691044807,432,8001.69723033905
173,KONG-REY,2024-10-28 08:30:00,476.6955985336488,592.0547477311063,1.2419975127781955,188.05388939430784,240.91995307277952,1.2811218839915715,3469,17764.4304844141,425,7603.354907035828
174,KONG-REY,2024-10-28 09:00:00,471.0911879074806,589.787680938759,1.251960758507307,189.35281862887823,238.70312798107886,1.2606262199292817,3462,18086.466781258583,428,7835.243916511536
175,KONG-REY,2024-10-28 09:30:00,468.84476832184413,582.937652564964,1.2433489546049454,184.4751838513453,234.02884521646774,1.2686196610870586,3398,17304.461287498474,404,7304.709502220154
176,KONG-REY,2024-10-28 10:00:00,464.3072126176973,583.0519825548528,1.2557461239244772,184.8723971396418,232.55804756771013,1.2579381842063102,3371,17239.350333213806,401,7220.447508811951
177,KONG-REY,2024-10-28 10:30:00,462.7117123988431,581.2774943182046,1.2562411513308749,181.7229850526856,232.8228229050174,1.2811963375877604,3354,17219.460754990578,397,7210.8751430511475
178,KONG-REY,2024-10-28 11:00:00,462.4895011145109,581.0752032858588,1.2564073387300205,181.68621787066127,232.8946620774585,1.2818510110835717,3355,17222.524378061295,397,7214.072503089905
179,KONG-REY,2024-10-28 11:30:00,460.9543752604158,584.1511750893983,1.2672646284339557,182.16535610839972,233.51833824487173,1.2819031194159252,3328,16838.209037542343,398,7000.206809043884
180,KONG-REY,2024-10-28 12:00:00,458.0170201463304,584.2857491049865,1.2756856697559265,181.4766984948937,231.61987226499892,1.2763064028934539,3311,16627.01997566223,397,6977.628045082092
181,KONG-REY,2024-10-28 12:30:00,484.79080680404746,964.5919873432424,1.9897076714433832,222.66719102882521,279.78042309768625,1.2564959471800505,3657,19457.525446891785,524,8679.726243972778
182,KONG-REY,2024-10-28 13:00:00,481.90854961981665,975.013153396949,2.0232327360993,211.87485003250836,273.9215356675833,1.2928459211914662,3581,18962.16079747677,510,8382.96434211731
183,KONG-REY,2024-10-28 13:30:00,489.3716395362574,1034.051013741745,2.1130178584145973,181.50625934390263,252.80407516245947,1.3928118847045732,3388,17834.857514500618,418,7347.56402015686
184,KONG-REY,2024-10-28 14:00:00,549.8180922060495,1043.1510168412256,1.897265716840567,194.2709648364457,242.41857413190817,1.2478373921496508,3361,17525.76180613041,405,7133.278818130493
185,KONG-REY,2024-10-28 14:30:00,485.4815822286693,1052.884678091601,2.16874278372866,171.41348583457363,260.24611564239996,1.5182359449451643,3289,17362.78661441803,395,7208.342282295227
186,KONG-REY,2024-10-28 15:00:00,486.1910112274772,1082.8995299441049,2.2273129386125974,165.67115404761918,270.02749016636653,1.6299004598516311,3301,17247.23535645008,387,7038.317726135254
187,KONG-REY,2024-10-28 15:30:00,481.7906583957877,643.2158601323646,1.33505257713811,165.9851101543491,283.63830144495427,1.7088177438397825,3148,17601.353640794754,391,7194.320789337158
188,KONG-REY,2024-10-28 16:00:00,476.5331069589404,513.9673691535688,1.0785554280446936,165.17030535065234,291.6782179757123,1.7659240706523194,3136,17543.62203848362,390,7236.940876960754
189,KONG-REY,2024-10-28 16:30:00,490.11163438533606,529.4130378665543,1.0801886768725786,167.54992640888236,293.1581584764239,1.7496764382994139,3157,18013.534623265266,403,7508.835317611694
190,KONG-REY,2024-10-28 17:00:00,493.4208881847766,540.520878891905,1.0954560129799151,183.65454371524837,289.13286094815777,1.574330017102377,3179,18836.96460032463,432,8220.023782730103
191,KONG-REY,2024-10-28 17:30:00,503.80272076731353,529.7175605538634,1.0514384673172852,204.31514156030966,287.38646797159487,1.4065842882563007,3175,19410.04834806919,466,8898.016498565674
192,KONG-REY,2024-10-28 18:00:00,513.1687160794455,528.7617608159127,1.0303858053850112,232.79828834488566,290.7191532371452,1.2488027953472312,3260,20885.039605736732,552,10258.590454101562
193,KONG-REY,2024-10-28 18:30:00,466.6330181367801,567.863684548162,1.2169384987277259,182.45932757835365,255.09723427943763,1.3981046497603125,3013,15849.932075023651,392,6390.953161239624
194,KONG-REY,2024-10-28 19:00:00,471.6806525484386,567.0808932432601,1.2022559971018172,180.5441227705027,252.51905720488114,1.3986556489898452,2988,15717.413755655289,381,6217.119521141052
195,KONG-REY,2024-10-28 19:30:00,475.63489461367135,564.868482958486,1.1876094234366306,179.83255888034483,249.66733124267668,1.3883321952216474,2948,15553.167072415352,373,6085.145558357239
196,KONG-REY,2024-10-28 20:00:00,476.11033128489885,565.2750332080597,1.1872773936295964,181.32873377783483,249.64060387443848,1.3767294276719455,2926,15515.198449969292,376,6101.0781507492065
197,KONG-REY,2024-10-28 20:30:00,470.222551003123,580.4524538196754,1.234420706921432,177.24669255781694,251.77199506044056,1.4204608922579045,2926,15831.850035190582,375,6504.278204917908
198,KONG-REY,2024-10-28 21:00:00,492.48291235817766,593.8132411268751,1.2057539992270834,179.25020540501134,249.9765948723704,1.3945679688765387,2996,16561.701396107674,379,6802.387596130371
199,KONG-REY,2024-10-28 21:30:00,455.3779307009435,575.2878075373167,1.2633194732379758,178.50156301725357,247.44265599008781,1.3862212285848117,2988,18146.549683451653,389,8106.698866844177
200,KONG-REY,2024-10-28 22:00:00,441.63303060517,576.4911873772926,1.305362478407299,176.80922030262013,245.12743252646555,1.3863950766080702,3039,18534.754673480988,391,8418.10722732544
201,KONG-REY,2024-10-28 22:30:00,441.7020234228828,577.9691201790178,1.3085045789470435,172.8411803280873,252.00898210890975,1.4580378450930769,3054,18217.488467812538,386,8157.049637794495
202,KONG-REY,2024-10-28 23:00:00,444.50852996843435,584.4037606167639,1.3147188888777062,173.92282789792458,249.0268757385751,1.431823980488218,3135,18214.472836494446,385,8027.435400009155
203,KONG-REY,2024-10-28 23:30:00,425.8649089754493,582.2118477880381,1.3671280152871217,181.55008651417978,245.2994823292718,1.3511394405758743,3108,17756.243712425232,387,7719.060718536377
204,KONG-REY,2024-10-29 00:00:00,410.2441854721734,553.2499097448544,1.3485868400744943,189.0865428473464,237.32061665958474,1.2550899344073232,3087,18274.48076939583,403,8446.30593585968
205,KONG-REY,2024-10-29 00:30:00,413.3347627808273,604.07184913781,1.4614590969163666,197.017432475438,239.691731007156,1.2166016377105968,3134,18821.319707155228,449,9256.361186027527
206,KONG-REY,2024-10-29 01:00:00,443.55995164742313,609.3594981745255,1.373792868159774,197.5466032289072,228.45884441033084,1.1564807527750953,3182,18255.331178426743,412,8508.56705570221
207,KONG-REY,2024-10-29 01:30:00,441.63514637066476,632.213805335823,1.4315296473374517,198.79424111942785,224.80268577982702,1.1308309763599902,3212,18409.435678124428,403,8496.580466270447
208,KONG-REY,2024-10-29 02:00:00,438.33370995808883,619.4556885303201,1.4132056797309698,197.03055975200766,224.08868171505924,1.1373295695708683,3210,18483.141434669495,401,8589.96662902832
209,KONG-REY,2024-10-29 02:30:00,435.38355038913966,602.8963544876294,1.3847476643267018,195.6034882913119,224.79136391292985,1.149219606851527,3179,18554.52687418461,404,8731.751510620117
210,KONG-REY,2024-10-29 03:00:00,429.77437837168037,601.0049484896272,1.3984196795693125,189.1189310500948,238.38600714061027,1.260508431477249,3213,18644.175994873047,419,8928.994348526001
211,KONG-REY,2024-10-29 03:30:00,511.73167649669494,562.6741805923145,1.099549249021225,219.50280818276866,228.69802141043814,1.0418910960811585,2998,17800.57616496086,445,8519.399370193481
212,KONG-REY,2024-10-29 04:00:00,510.8575189708567,535.0054576063075,1.0472694200216466,210.26507938096634,225.84723002428356,1.0741071731415934,3024,18450.232967615128,439,8981.617319107056
213,KONG-REY,2024-10-29 04:30:00,517.6572766901045,536.2117149483522,1.0358430936717118,209.84550698992663,226.18744922068333,1.077876064468419,3027,18482.375394701958,437,8989.826663970947
214,KONG-REY,2024-10-29 05:00:00,521.7544467362675,539.0685937655882,1.033184474301321,209.44297827950112,226.95715413028972,1.0836226451450424,3030,18506.922713279724,438,9004.098028182983
215,KONG-REY,2024-10-29 05:30:00,525.5277707241063,539.7130325792597,1.0269924115249076,205.84097527875116,230.60468269696057,1.120305043175554,3041,18794.219769001007,433,9107.613512992859
216,KONG-REY,2024-10-29 06:00:00,522.9381274275823,559.8927565389756,1.0706673068440773,196.32184672088198,233.8289220936179,1.191048912788906,3072,18617.583322405815,390,8624.677132606506
217,KONG-REY,2024-10-29 06:30:00,431.67062031391873,579.9159665005587,1.3434223669862728,231.41009604824228,263.73025600054206,1.1396661619532833,3581,19814.013776779175,492,9154.998971939087
218,KONG-REY,2024-10-29 07:00:00,437.3438491787992,608.6645413791163,1.39172996835786,237.677333007994,275.5372258515667,1.1592911379660178,3821,21417.049357414246,560,10508.936703681946
219,KONG-REY,2024-10-29 07:30:00,437.6001478831738,627.5216162466792,1.434006865130693,243.69278157484194,255.65908090856396,1.0491040368795082,3863,22290.722914099693,576,10957.869614601135
220,KONG-REY,2024-10-29 08:00:00,435.81813127104436,626.1071800142746,1.436624901741144,243.32998361440696,252.57544258617193,1.037995559915932,3886,22726.162046790123,577,11381.482365608215
221,KONG-REY,2024-10-29 08:30:00,437.342085237443,628.2736618391315,1.4365726122562066,242.2322512564884,246.54590817038226,1.0178079380079135,3866,22900.91161799431,576,11469.366579055786
222,KONG-REY,2024-10-29 09:00:00,445.5393896849941,635.7701229798587,1.4269672619279754,238.21171475182075,250.924126695949,1.0533660234022142,3822,23219.203466057777,573,11461.60628414154
223,KONG-REY,2024-10-29 09:30:00,489.87695777742226,727.2283563393398,1.4845122735284024,245.03730242986867,254.90586178364364,1.040273702231922,3875,23123.528401851654,607,11191.236695289612
224,KONG-REY,2024-10-29 10:00:00,501.5176807262771,734.2792594470254,1.4641144024746469,242.3844622232855,256.15288546077676,1.0568040670231027,3950,23385.518616080284,607,11352.94452381134
225,KONG-REY,2024-10-29 10:30:00,500.54507704383735,692.1839938306869,1.3828604566818354,231.7146061582801,241.65644887025942,1.0429055503958484,4105,22501.415132641792,549,10345.647303581238
226,KONG-REY,2024-10-29 11:00:00,504.6860169791654,710.394280466248,1.407596518560912,232.25709211170405,240.26238342005922,1.0344673707724885,4034,22375.97220170498,549,10292.584609031677
227,KONG-REY,2024-10-29 11:30:00,521.8426681045464,727.6990904980391,1.3944798594971346,228.3232904505227,241.6562741263333,1.0583951976581154,4002,21996.124542951584,546,10067.440899848938
228,KONG-REY,2024-10-29 12:00:00,514.1804441523842,746.3673025117108,1.451566878903923,228.3010950048529,251.59959163123963,1.1020516201461512,4045,22817.47453069687,578,10636.787734031677
229,KONG-REY,2024-10-29 12:30:00,454.7349460131922,523.6239048597664,1.1514925550599195,236.87919340878858,278.4831476687118,1.175633636965848,3378,20383.131178736687,534,10449.774064064026
230,KONG-REY,2024-10-29 13:00:00,448.47963893270963,523.1356722980382,1.1664647107346804,235.57610648054595,278.2258720795161,1.181044530517746,3434,20559.011240124702,533,10569.392335891724
231,KONG-REY,2024-10-29 13:30:00,452.84128829073666,503.0463891251336,1.1108668801466768,218.77246580063533,239.25929976403626,1.093644480755038,3433,17877.169196248055,390,7616.133813858032
232,KONG-REY,2024-10-29 14:00:00,453.1636837406079,496.0354908025988,1.0946055665981604,222.06451613782616,236.09356192582183,1.0631755402978806,3391,17721.05520236492,391,7601.600420951843
233,KONG-REY,2024-10-29 14:30:00,456.5344673348869,493.4657544122213,1.0808948496110868,216.00116138844194,236.393317306074,1.094407621637548,3328,16924.019471526146,365,6976.668850898743
234,KONG-REY,2024-10-29 15:00:00,456.6235318867532,496.49196935834675,1.0873113948088864,208.7060376953151,242.46189466375793,1.1617387658795049,3315,16326.653688788414,351,6586.462248802185
235,KONG-REY,2024-10-29 15:30:00,454.58812542122786,501.10332755736613,1.1023238389542962,208.75755514686307,243.2987366577274,1.1654607493681515,3315,16275.716284036636,359,6712.691728591919
236,KONG-REY,2024-10-29 16:00:00,448.53899517567226,500.3305175444812,1.1154671565367988,210.06789990551076,240.6624405805004,1.145641198339918,3350,16781.96065723896,368,7173.968813896179
