field_index,scenario_id,scenario_name,time,rainband_width_km,rainband_length_km,rainband_aspect_ratio,rainband_width10_km,rainband_length10_km,rainband_aspect_ratio10,rainband_valid_grid_count,rainband_weight_sum,rainband10_valid_grid_count,rainband10_weight_sum
2132,S4,slower_translation,2024-11-03 02:00:00,489.1959611988003,638.6374513214699,1.3054839000642076,234.68607614370913,250.15834176782838,1.065927497184127,3440,21495.453606128693,567,11114.516288757324
2133,S4,slower_translation,2024-11-03 02:30:00,489.2072802081206,638.662050649939,1.3055039785553384,234.68949915322602,250.16087304270104,1.0659227359779437,3440,21490.571168661118,567,11111.608396530151
2134,S4,slower_translation,2024-11-03 03:00:00,489.2531354854654,638.8459165267607,1.3057574294191479,234.6943041237983,250.16549745887522,1.0659206170036193,3442,21487.549384474754,567,11108.202550888062
2135,S4,slower_translation,2024-11-03 03:30:00,489.2913884111967,638.8935458312278,1.3057526884047779,234.7016406666128,250.1728458485565,1.065918606866149,3442,21482.455890774727,567,11104.782707214355
2136,S4,slower_translation,2024-11-03 04:00:00,485.1515011165224,621.5540693356843,1.2811545834759763,236.4612823614913,254.2222751974837,1.0751116320550065,3443,22219.17916047573,585,11827.28975391388
2137,S4,slower_translation,2024-11-03 04:30:00,525.0993841816108,587.9532184541596,1.1196989296997708,225.02846131315437,287.368188232612,1.2770304100897845,3767,21111.858958005905,604,10188.31568145752
2138,S4,slower_translation,2024-11-03 05:00:00,525.8178572463755,594.8955064022321,1.1313718204961771,223.70315007290378,288.1195568329154,1.2879548488209367,3786,20972.976487755775,593,9938.166743278503
2139,S4,slower_translation,2024-11-03 05:30:00,526.1999708764541,595.0401881815005,1.13082520166313,223.65054917009056,287.8042892737005,1.2868481224019641,3787,20969.051471233368,592,9915.40240573883
2140,S4,slower_translation,2024-11-03 06:00:00,526.5563188929738,595.0571043761556,1.130092039588844,223.80271234893414,288.10132597542804,1.287300421659965,3789,20961.51336503029,593,9914.158535003662
2141,S4,slower_translation,2024-11-03 06:30:00,526.1506468449834,599.0994050428877,1.1386461437144173,224.06195782911007,288.1949366315636,1.2862287709338232,3794,20928.446905374527,588,9823.410398483276
2142,S4,slower_translation,2024-11-03 07:00:00,530.8928188381417,602.0710705521327,1.1340727340591334,222.9569369336268,288.98246431739796,1.296135784299124,3812,21001.241679906845,592,9896.533900260925
2143,S4,slower_translation,2024-11-03 07:30:00,530.45151990637,605.5854577704025,1.1416414790880292,222.3336465892526,286.5583767950968,1.2888664455024843,3812,21136.494619488716,585,9878.50170135498
2144,S4,slower_translation,2024-11-03 08:00:00,513.2928856520698,574.800513567942,1.1198294962489765,242.26891880099035,322.3030890836075,1.330352612620355,3879,23020.965592741966,672,11887.993550300598
2145,S4,slower_translation,2024-11-03 08:30:00,472.04105514547393,571.803643394617,1.211343032902926,249.3392767637952,324.6705953035714,1.3021237548993856,3883,23813.427049160004,697,12727.2949924469
2146,S4,slower_translation,2024-11-03 09:00:00,500.9546333965426,626.9243760342919,1.2514593822272,241.70275100345145,285.844281883376,1.1826273416279531,3634,23582.521176815033,628,12839.79596233368
2147,S4,slower_translation,2024-11-03 09:30:00,509.1510357730233,634.4657916439726,1.2461249159214371,244.2427866735346,289.6121809436576,1.1857553088385147,3663,23673.62493777275,631,12812.436876296997
2148,S4,slower_translation,2024-11-03 10:00:00,514.369511795338,637.6847740507144,1.2397406133675375,245.35970011227434,293.3246611394369,1.1954883422388152,3669,23483.391495347023,637,12618.37574672699
2149,S4,slower_translation,2024-11-03 10:30:00,514.4202040959012,638.8403536238042,1.2418648189500476,245.38151768109512,293.36362246483776,1.195540826534867,3672,23474.68209719658,637,12611.330533027649
2150,S4,slower_translation,2024-11-03 11:00:00,501.01182606201223,626.228568595298,1.2499277183085613,241.55237150500645,285.9365368644436,1.183745516895147,3634,23585.12898850441,627,12839.883577346802
2151,S4,slower_translation,2024-11-03 11:30:00,487.8855298733431,621.2190528312353,1.273288537564344,241.4576226228016,270.03755927531637,1.118364193029269,3491,22936.43163883686,602,12474.059895515442
2152,S4,slower_translation,2024-11-03 12:00:00,487.50178471730163,611.0705697843332,1.2534735029507365,240.74835897811437,263.6125929514009,1.0949715049786237,3458,22284.11571907997,586,11856.444722175598
2153,S4,slower_translation,2024-11-03 12:30:00,480.64760739723613,598.6188499194332,1.2454422756019197,245.6775720012094,279.80525960372836,1.1389125076600393,3442,23138.36962199211,641,12999.192141532898
2154,S4,slower_translation,2024-11-03 13:00:00,479.89996618418155,598.3423573119918,1.2468064169072097,245.33900496840397,276.61686923091645,1.127488347262758,3423,22880.190888404846,636,12757.078372001648
2155,S4,slower_translation,2024-11-03 13:30:00,442.1038155688222,699.4609333379664,1.582119196230008,236.43535262843307,263.33896723071564,1.113788459734114,3773,21322.79676604271,564,10193.084607124329
2156,S4,slower_translation,2024-11-03 14:00:00,413.0436593828825,556.2231874280063,1.3466450211559795,203.77899414600958,224.56014946318453,1.1019788884730874,3261,17535.604333639145,401,7642.801552772522
2157,S4,slower_translation,2024-11-03 14:30:00,412.86598131179795,558.2217949380328,1.3520653679540144,203.71496821561047,223.41067666208446,1.0966826768744213,3260,17415.955102682114,398,7524.702575683594
2158,S4,slower_translation,2024-11-03 15:00:00,414.71534093887846,549.1357107634074,1.3241268324441817,202.83031139242144,221.608603143598,1.092581289365792,3224,17396.175119280815,392,7501.0880670547485
2159,S4,slower_translation,2024-11-03 15:30:00,413.63950408709326,541.6553988210121,1.30948662656496,204.68085913040113,230.9774076017667,1.1284758554516867,3183,17856.101807832718,407,7780.523572921753
2160,S4,slower_translation,2024-11-03 16:00:00,446.19137043218495,555.7693222387999,1.2455850988343309,233.49907000206596,259.3964926099863,1.1109101745359846,3063,17378.087742209435,411,6851.954650878906
2161,S4,slower_translation,2024-11-03 16:30:00,447.79741011634655,548.7632215825173,1.2254720755082897,231.69341856567092,260.36799224278724,1.1237608467889548,3054,17356.997039198875,400,6773.111993789673
2162,S4,slower_translation,2024-11-03 17:00:00,446.7007336241463,537.8072011687912,1.203954148016467,225.61327240932906,252.60281027438384,1.119627438478383,3044,17486.24876499176,392,6868.13000202179
2163,S4,slower_translation,2024-11-03 17:30:00,461.75152179673796,622.8720523952383,1.3489334046405674,185.75809983962537,191.81583202262078,1.0326108642811502,4033,19624.085317015648,361,7548.010080337524
2164,S4,slower_translation,2024-11-03 18:00:00,485.317244671669,682.8676748862257,1.4070542153271388,172.97510429955133,205.59866605992116,1.1886026425159568,4486,20625.399915218353,360,7502.491585731506
2165,S4,slower_translation,2024-11-03 18:30:00,457.0076421147524,693.6437806296476,1.5177947078081366,180.44521736336986,208.9738433098777,1.1581013138688927,4187,20283.301586151123,357,7319.586330413818
2166,S4,slower_translation,2024-11-03 19:00:00,460.16628391369665,700.3151674755925,1.5218741397553885,182.1537362038866,204.24745090525866,1.121291581286267,4248,20273.915677309036,352,7319.644322395325
2167,S4,slower_translation,2024-11-03 19:30:00,496.3868893521547,708.0972532408588,1.426502730894062,173.50179952334534,201.08375440121176,1.1589721544885419,4503,19036.434720516205,319,5951.615397453308
2168,S4,slower_translation,2024-11-03 20:00:00,498.7442489014663,709.1326373545505,1.4218362194982381,173.0374367149077,197.8264913057565,1.1432583321936831,4501,18710.53498506546,310,5803.917162895203
2169,S4,slower_translation,2024-11-03 20:30:00,502.90487721246393,696.0534656573099,1.3840658486261694,172.888222268573,194.27303678977282,1.1236915634887985,4452,18742.612253308296,307,5847.448328971863
2170,S4,slower_translation,2024-11-03 21:00:00,510.2186880448272,689.7517800277996,1.3518747866154157,170.02600894273283,198.26082822203685,1.1660617658137982,4394,18599.92276096344,304,5684.302750587463
2171,S4,slower_translation,2024-11-03 21:30:00,518.7277776366676,689.4970507572041,1.3292078822124445,171.849122026168,203.41015376679877,1.1836554727106705,4422,18920.066521406174,316,5864.12806224823
2172,S4,slower_translation,2024-11-03 22:00:00,510.56245178281307,693.7797701471429,1.3588538830549701,174.90852541239107,207.80889607018648,1.1881004403886162,4449,19319.63510298729,339,6434.293367385864
2173,S4,slower_translation,2024-11-03 22:30:00,531.7892243794994,693.3718957843425,1.303847208625521,177.00804082962642,215.9911598694175,1.2202336055304506,4577,20580.798043727875,353,7075.531921386719
2174,S4,slower_translation,2024-11-03 23:00:00,522.1112929391263,631.7990501497247,1.2100850119389888,157.51063704398132,299.4970734247198,1.9014403029878553,4165,19328.771797060966,367,6757.466558456421
2175,S4,slower_translation,2024-11-03 23:30:00,525.1065812261362,631.7051139647725,1.2030036121233236,156.61412221818273,300.7748723632433,1.920483722050461,4167,19287.963478684425,367,6736.334285736084
2176,S4,slower_translation,2024-11-04 00:00:00,529.4177553986144,620.0647917930805,1.171220242370251,158.2484151705743,299.9609993595284,1.8955071305845412,4072,19407.302223086357,372,6877.555463790894
2177,S4,slower_translation,2024-11-04 00:30:00,526.8776042292828,633.7102422488333,1.2027655705271894,153.01188336286145,307.36110065029254,2.008740065772514,4062,19040.687453866005,357,6559.846076965332
2178,S4,slower_translation,2024-11-04 01:00:00,431.1783416924686,631.8293124410607,1.4653549386571503,192.77709779438828,357.2708113280573,1.8532845209087672,3239,15423.34997177124,341,5372.519963264465
2179,S4,slower_translation,2024-11-04 01:30:00,459.92910155361875,611.7104908682301,1.3300104055209805,214.60783143412127,348.4529718306241,1.6236731413857468,3394,17149.730227470398,372,5877.7824449539185
2180,S4,slower_translation,2024-11-04 02:00:00,459.8576959491386,612.3906248201998,1.3316959359704408,214.78559347285,345.59624947042937,1.6090290036799555,3400,17150.84497129917,369,5850.292615890503
2181,S4,slower_translation,2024-11-04 02:30:00,461.05023026848073,616.2188788088556,1.3365547577104886,211.60212891119033,340.11161816911726,1.6073166178392322,3436,16932.019873142242,374,5649.84580039978
2182,S4,slower_translation,2024-11-04 03:00:00,473.8014064214596,624.2535851250924,1.317542701782949,211.06281624450824,316.7120435997589,1.5005582188046735,3414,16895.428844571114,389,5903.716530799866
2183,S4,slower_translation,2024-11-04 03:30:00,476.7473152943133,534.7221552126358,1.1216049635906842,194.0701631093737,288.78292507740144,1.4880336083123102,3164,16260.442595481873,373,5498.265176773071
2184,S4,slower_translation,2024-11-04 04:00:00,466.5336285480132,528.1814535728157,1.1321401529331703,184.52485762340808,284.4518108363321,1.5415365414716142,3125,16110.945119976997,363,5619.91535282135
2185,S4,slower_translation,2024-11-04 04:30:00,465.42068361944325,539.3526447896423,1.1588497541519862,175.87301527531633,280.324245559988,1.5939014016514093,3227,16707.093169093132,369,5933.322246551514
2186,S4,slower_translation,2024-11-04 05:00:00,470.21232370133623,529.2246742938029,1.125501497127813,179.77301260764617,277.55831291666186,1.54393759603078,3134,15911.562263011932,361,5664.6388483047485
2187,S4,slower_translation,2024-11-04 05:30:00,471.2569910793199,531.2884956206746,1.1273859182520845,177.9307880037625,285.2116709162924,1.6029360298806734,3120,16090.47824203968,365,5726.402685165405
2188,S4,slower_translation,2024-11-04 06:00:00,447.4175140184245,576.9900041654607,1.289600845043583,166.14780015305033,297.69933580896895,1.7917741645374512,3125,16449.190021395683,385,6218.57265663147
2189,S4,slower_translation,2024-11-04 06:30:00,448.33013509432254,588.6051157307712,1.3128832296917436,180.8442205638224,271.7206659619475,1.5025123010002526,3021,15968.2379424572,395,6495.14875125885
2190,S4,slower_translation,2024-11-04 07:00:00,482.9768241888002,608.8677676835096,1.2606562824337428,186.0511299850218,267.21458722082514,1.436242753496504,3064,15625.179721593857,391,6090.228267669678
2191,S4,slower_translation,2024-11-04 07:30:00,547.5644354060853,611.2177040567641,1.116247996646223,181.88046600584917,259.4581438679656,1.4265311144497514,3137,15237.279297232628,394,5890.375429153442
2192,S4,slower_translation,2024-11-04 08:00:00,566.8814616312181,575.9458500156173,1.0159899185242627,167.33896921934993,273.5745100640304,1.6348523678631246,3079,15028.539875507355,382,5687.454917907715
2193,S4,slower_translation,2024-11-04 08:30:00,557.338926686329,716.2514410770825,1.2851272480384064,168.61982084051402,243.9104259408726,1.4465110016429765,3104,15046.160870552063,360,5700.161678314209
2194,S4,slower_translation,2024-11-04 09:00:00,546.652704125027,734.8542067951669,1.3442798348018312,159.22031140174957,249.68740973577317,1.5681881761036924,3059,15235.399442791939,355,5947.580284118652
2195,S4,slower_translation,2024-11-04 09:30:00,545.8491734525289,736.0465105163131,1.3484430247659316,160.07461088517667,246.33152593661356,1.538854441528572,3053,15246.215738296509,355,6001.228435516357
2196,S4,slower_translation,2024-11-04 10:00:00,513.2893285707617,604.0037576319622,1.1767315703090708,155.0307640080036,222.56190825646837,1.4355983451450771,3009,14511.343658328056,316,5333.5375690460205
2197,S4,slower_translation,2024-11-04 10:30:00,471.47684901602724,584.9021970036664,1.2405745864815139,141.4329840837793,214.8656886051749,1.5192049435787587,2895,13809.522989749908,286,5101.282009124756
2198,S4,slower_translation,2024-11-04 11:00:00,475.2438073384484,588.6887924519859,1.2387090233723879,141.572810126114,214.7600969212373,1.5169586358420524,2913,13820.136521577835,287,5130.219763755798
2199,S4,slower_translation,2024-11-04 11:30:00,470.66288288166504,599.3537690318084,1.2734247607591733,135.53715497591813,216.54350554898616,1.5976689608650811,2995,13883.738408327103,279,5133.52979183197
2200,S4,slower_translation,2024-11-04 12:00:00,475.08574681892384,599.657526721832,1.26220904486614,135.12451181150936,216.34598476131876,1.6010861527707638,2995,13867.749375343323,278,5139.699227333069
2201,S4,slower_translation,2024-11-04 12:30:00,656.5133474009893,805.5210749229399,1.2269683139144731,215.86026611745444,296.44798839440955,1.3733328218594159,3024,14208.847078680992,334,4605.850119590759
2202,S4,slower_translation,2024-11-04 13:00:00,813.1646460589384,934.9446960531308,1.1497606303771408,192.87833233096887,286.9021408035842,1.4874772989600202,3285,12934.072861671448,240,3039.4812774658203
2203,S4,slower_translation,2024-11-04 13:30:00,811.5507443459337,937.214392990856,1.1548438585269234,192.75871010927037,287.0555312240669,1.4891961616745641,3287,12904.609584331512,240,3026.9705448150635
2204,S4,slower_translation,2024-11-04 14:00:00,834.6764567548008,935.2282960188916,1.1204680429768348,190.02553180773276,300.79192419695255,1.582902683315689,3270,12954.990644216537,242,3118.6460762023926
2205,S4,slower_translation,2024-11-04 14:30:00,839.7282074776651,943.615489333951,1.123715365199338,186.5417005946881,303.5349981390369,1.6271696739730408,3262,12830.747124791145,246,3092.3635063171387
2206,S4,slower_translation,2024-11-04 15:00:00,838.1430497608445,945.1001274703139,1.1276119604403894,186.60577846800737,303.50861084375856,1.6264695195159349,3263,12813.571803331375,246,3086.5797815322876
2207,S4,slower_translation,2024-11-04 15:30:00,858.3714958480055,951.948611482106,1.109017035265893,186.93627435407396,317.83945493665703,1.7002556407786276,3252,12536.603791832924,235,2802.3027019500732
2208,S4,slower_translation,2024-11-04 16:00:00,827.9443112581595,953.71648686216,1.1519089797390765,194.7356926799042,299.2880538785765,1.5368936724431312,3269,12552.565310716629,238,2865.038995742798
2209,S4,slower_translation,2024-11-04 16:30:00,873.9460586728718,1005.1301233529829,1.1501054480173742,193.43900448227984,289.7133140125945,1.4976985370038567,3296,12239.28576374054,217,2696.899031639099
2210,S4,slower_translation,2024-11-04 17:00:00,864.7181558229064,994.1028897663073,1.1496264801104714,184.14698850156526,285.43477668092265,1.5500377117407755,3310,12491.398592233658,216,2731.440680503845
2211,S4,slower_translation,2024-11-04 17:30:00,961.6360584473465,1044.942071745642,1.0866294608719227,184.92758761858116,249.23503297031,1.3477439260407353,3183,11732.832650899887,203,2500.171456336975
2212,S4,slower_translation,2024-11-04 18:00:00,1060.1206787198792,1198.4013207313596,1.1304385857074843,185.58101642247965,253.0576943626045,1.3635968766681998,3098,11250.532344818115,193,2333.0071125030518
2213,S4,slower_translation,2024-11-04 18:30:00,1040.4850785596407,1185.7081980375867,1.1395725152339327,182.71206300229895,218.9712388768676,1.198449819233398,3052,11149.986139297485,195,2427.889139175415
2214,S4,slower_translation,2024-11-04 19:00:00,1013.5136607884098,1164.7206094939481,1.1491908343770263,171.3729008962062,203.20032757215105,1.185720300639716,2973,11226.288243412971,198,2566.2848262786865
2215,S4,slower_translation,2024-11-04 19:30:00,1099.471337214263,1236.4626910999557,1.1245974763041913,142.11112085479687,318.72471008327716,2.242785140009798,2932,10116.351413846016,175,2212.932912826538
2216,S4,slower_translation,2024-11-04 20:00:00,1100.913054540788,1237.207373348877,1.1238011650837758,142.16029237582362,319.346632856297,2.2463841873091437,2933,10094.879738211632,175,2206.959264755249
2217,S4,slower_translation,2024-11-04 20:30:00,1102.3036834585894,1236.215711585783,1.121483789029018,142.20967032633862,319.08430410721377,2.2437595374139194,2934,10075.999463558197,175,2202.79243183136
2218,S4,slower_translation,2024-11-04 21:00:00,1103.678356720404,1233.8969488963924,1.1179859978073083,142.24217749707714,319.59459746898426,2.2468342589563437,2937,10068.05712723732,175,2200.641616821289
2219,S4,slower_translation,2024-11-04 21:30:00,1099.9710504126026,1230.9568778750415,1.1190811589207776,141.95117152166958,416.48338183199945,2.9339904515576203,2949,10246.384289383888,180,2236.6336030960083
2220,S4,slower_translation,2024-11-04 22:00:00,1093.8757305746444,1526.397725644569,1.3954032281552742,112.62487370950772,2043.2088734011306,18.14171955185621,3150,11167.064626455307,212,2659.862868309021
2221,S4,slower_translation,2024-11-04 22:30:00,593.2625237914616,1634.2641497528587,2.754706532461366,104.5570778317086,2096.6291405981265,20.052484098424856,3151,11329.240243077278,213,2917.6592512130737
2222,S4,slower_translation,2024-11-04 23:00:00,568.4340070287305,1618.4165748117591,2.8471494576325656,103.49394859992698,2081.624289092803,20.113487959954515,3157,11523.92481482029,221,3049.4111185073853
2223,S4,slower_translation,2024-11-04 23:30:00,568.9029321418166,1618.5191467077166,2.844982958014089,103.47676049047783,2082.0839608369524,20.121271201068673,3159,11515.587706923485,221,3044.3878889083862
2224,S4,slower_translation,2024-11-05 00:00:00,570.9480450902155,1624.8597135651305,2.8458976741191635,101.54569161608228,2081.444858368212,20.49761861131037,3146,11380.618040442467,222,3057.360622406006
2225,S4,slower_translation,2024-11-05 00:30:00,573.9684638865666,1626.9549384673999,2.834572003225829,99.76064532229572,2077.6357982871978,20.82620648227545,3149,11356.270525455475,221,3056.07186126709
2226,S4,slower_translation,2024-11-05 01:00:00,574.7948276824119,1626.6900208264647,2.8300359406247955,99.91920188949142,2081.0218750042286,20.827046610177845,3153,11353.891232132912,221,3053.087254524231
2227,S4,slower_translation,2024-11-05 01:30:00,578.0541411901518,1622.6870335929784,2.8071540673543764,100.76148200521139,2080.6278924772682,20.64904019940514,3170,11440.056193590164,225,3089.192356109619
2228,S4,slower_translation,2024-11-05 02:00:00,577.6130409125003,1621.2883886208247,2.8068763580191094,103.11944228805292,2075.410392495195,20.126276349495203,3170,11440.891798853874,230,3160.608105659485
2229,S4,slower_translation,2024-11-05 02:30:00,657.0376006939093,1228.506394526396,1.8697657382605595,116.06948632937427,1090.7140141952098,9.39707798051285,3104,9322.589802503586,183,2172.483006477356
2230,S4,slower_translation,2024-11-05 03:00:00,690.4278097593261,1691.2913730421294,2.449628113374646,87.1924480782622,2128.280556360055,24.40900104616547,3220,10150.883734941483,191,2698.891354560852
2231,S4,slower_translation,2024-11-05 03:30:00,687.6041191683203,1690.3108294481312,2.4582616396955492,86.1920822546858,2125.0705943968233,24.65505576391003,3215,10160.415426492691,193,2717.9788637161255
2232,S4,slower_translation,2024-11-05 04:00:00,684.9779562467104,1690.1823399791858,2.467498880168964,86.28137891093843,2125.2650776473206,24.631793145552788,3198,10132.783313035965,193,2721.489996910095
2233,S4,slower_translation,2024-11-05 04:30:00,688.7635574911815,1687.1261489760732,2.4494997312596225,88.03141232503356,2125.900940147027,24.149344921306675,3203,10177.334975838661,199,2774.6995372772217
2234,S4,slower_translation,2024-11-05 05:00:00,687.4452855296774,1686.094014138131,2.452695581203951,87.17280929092409,2124.1415068499914,24.367019075420803,3214,10205.505868911743,199,2776.985634803772
2235,S4,slower_translation,2024-11-05 05:30:00,686.9448991934538,1686.5674939982084,2.455171435115706,88.12451632800818,2117.7918082477595,24.031811991626764,3241,10180.56423830986,193,2677.4352130889893
2236,S4,slower_translation,2024-11-05 06:00:00,687.2608042921781,1685.361531079666,2.452288156918023,87.81145376187573,2119.5708227723153,24.137748915079747,3244,10185.228238463402,193,2676.5062437057495
2237,S4,slower_translation,2024-11-05 06:30:00,691.0118288877911,1677.8674209001533,2.428131257319777,89.73338534882672,2117.253684721484,23.594938232753794,3262,10310.976787090302,197,2712.707633972168
2238,S4,slower_translation,2024-11-05 07:00:00,746.6770438456102,1748.0937794510626,2.3411644885288747,88.8494935174402,2075.313390539928,23.357627695790335,3235,9976.987911701202,179,2489.789831161499
2239,S4,slower_translation,2024-11-05 07:30:00,693.8399225565945,1467.3539802596033,2.114830716071852,268.09231156609167,1253.3137245290875,4.674933485439058,3367,10017.510205030441,132,1419.4002809524536
2240,S4,slower_translation,2024-11-05 08:00:00,691.8761471458134,1436.7494956268886,2.0765992606536416,207.9395443547145,1034.5791421453225,4.9753842894859694,3479,10684.137655973434,132,1512.199402809143
2241,S4,slower_translation,2024-11-05 08:30:00,706.3595171003908,1570.076203372735,2.2227720662955077,258.8625347668984,1996.9079425975985,7.714163598049344,3519,10604.077548265457,133,1453.4899139404297
2242,S4,slower_translation,2024-11-05 09:00:00,693.7600882683788,1561.015701045283,2.25008000235581,262.25703466867736,2005.5597115786968,7.647305682810051,3465,10462.705874562263,137,1472.1220474243164
2243,S4,slower_translation,2024-11-05 09:30:00,692.2562728485891,1558.8808696040132,2.2518840648266263,266.21460128471045,2003.1832623025675,7.524693433927018,3471,10466.861552000046,137,1470.6490478515625
2244,S4,slower_translation,2024-11-05 10:00:00,688.4951214013805,1545.130501864015,2.2442141619232023,359.99579927860515,2078.807421002241,5.774532439456108,3454,10126.952458381653,132,1437.4040565490723
2245,S4,slower_translation,2024-11-05 10:30:00,675.1774722791876,1809.873254349643,2.6805889246275876,391.9052289001209,1641.1930414555563,4.187729380548323,3411,10277.604321956635,132,1699.1165056228638
2246,S4,slower_translation,2024-11-05 11:00:00,618.9282504739512,1114.3980832646662,1.800528708152038,232.28990558750226,1651.946189372351,7.111571142940025,3382,9909.9742436409,131,1391.3588752746582
2247,S4,slower_translation,2024-11-05 11:30:00,618.3527756634404,1091.9599501862879,1.7659174393042953,248.5847641134335,1654.605832861888,6.656103155649783,3384,9987.569586277008,134,1419.8876647949219
2248,S4,slower_translation,2024-11-05 12:00:00,616.9965024329078,1089.0205498007042,1.7650352076657394,253.225777458178,1634.0469990793842,6.452925193799641,3391,10001.864514231682,134,1420.0198822021484
2249,S4,slower_translation,2024-11-05 12:30:00,547.4231704667565,1007.6792057645009,1.8407682760401036,240.30086773985465,1330.1952260239134,5.53554066839223,3450,11262.890701651573,157,1660.7333660125732
2250,S4,slower_translation,2024-11-05 13:00:00,547.3912031930709,1006.5496454860353,1.8388122418017967,240.28308489169996,1329.7451560914812,5.534077260123477,3456,11297.16168642044,157,1661.8082733154297
2251,S4,slower_translation,2024-11-05 13:30:00,543.5582190180106,994.4908590539129,1.8295940053129045,274.6174431506351,1282.461901524541,4.669994326693484,3457,11567.665164589882,172,1825.693452835083
2252,S4,slower_translation,2024-11-05 14:00:00,536.2440774757966,997.2242439955893,1.859646168382339,290.1028608209951,1264.184525575842,4.35771133727595,3448,11701.696142077446,172,1837.0935764312744
2253,S4,slower_translation,2024-11-05 14:30:00,533.5368769495898,993.6111778403407,1.862310218407299,309.5763552170313,1262.8398533526463,4.079251635569251,3416,11689.751809000969,172,1835.9275341033936
2254,S4,slower_translation,2024-11-05 15:00:00,534.9909381194964,1018.0529426071527,1.9029349285534194,286.1844534575279,1344.226601588588,4.697063678157057,3428,11551.15804541111,160,1728.8230962753296
2255,S4,slower_translation,2024-11-05 15:30:00,529.4498191414525,964.3413256591132,1.8214026916146124,253.33269514288995,1150.8464822993296,4.542826505872844,3490,12825.304902553558,181,2127.046304702759
2256,S4,slower_translation,2024-11-05 16:00:00,448.67047022234715,987.3002520375514,2.2005019665062284,258.2849017328728,713.230114536374,2.7614084669727172,3591,13882.115812659264,183,2269.3394145965576
2257,S4,slower_translation,2024-11-05 16:30:00,434.55151775953846,763.2723237545873,1.7564599191595658,197.08271638163558,210.08452664183562,1.0659713368016603,3101,13254.564099907875,214,3122.6341381073
2258,S4,slower_translation,2024-11-05 17:00:00,451.6584371214874,789.3250995650711,1.7476150885071502,165.04002501692906,209.67270748006953,1.2704355047120297,3122,13128.842053771019,215,3131.308939933777
2259,S4,slower_translation,2024-11-05 17:30:00,455.98765203353,829.1970056286431,1.8184637279775901,190.16286563578402,249.79047896337093,1.3135607634446855,3046,12387.571581363678,225,3120.32700920105
2260,S4,slower_translation,2024-11-05 18:00:00,463.7845473544033,860.4803791337597,1.8553450821987336,186.5684487808048,284.1648232071607,1.523112965049188,2980,12099.650292992592,224,3058.6630878448486
2261,S4,slower_translation,2024-11-05 18:30:00,475.03369323377217,867.5154696879024,1.8262188178323204,181.5641082005815,289.3085067854502,1.5934234450447518,2950,11874.68192243576,222,2988.1386013031006
2262,S4,slower_translation,2024-11-05 19:00:00,491.2207103756321,863.1711843650926,1.7571962381330206,169.55957902225643,400.51987897799955,2.362118856908844,3158,11453.534285068512,200,2512.4242038726807
2263,S4,slower_translation,2024-11-05 19:30:00,541.5201481123138,901.6868786022604,1.6651031023415304,155.39976838716927,502.91580417725675,3.2362712595830176,3180,10141.909051418304,154,1787.2435302734375
2264,S4,slower_translation,2024-11-05 20:00:00,518.8237998750283,849.2808824432713,1.6369350878811655,157.21082417034626,453.21216844239206,2.882830561026191,3216,11601.648597478867,187,2434.084182739258
2265,S4,slower_translation,2024-11-05 20:30:00,528.4862364794069,866.9598422092662,1.6404586957356773,137.61209970852482,493.96023905572076,3.589511678856516,3182,10800.516694664955,165,2033.4579133987427
2266,S4,slower_translation,2024-11-05 21:00:00,541.8650341913536,902.3254080904701,1.665221690189041,151.39108719864504,504.59328978047193,3.33304489133086,3160,10095.678853273392,154,1792.2486696243286
2267,S4,slower_translation,2024-11-05 21:30:00,491.7788158961187,865.5222883921128,1.7599828630579735,167.22023091672312,400.81267527128364,2.3969149729908508,3125,11363.485242486,199,2511.0373907089233
2268,S4,slower_translation,2024-11-05 22:00:00,472.8855841858982,858.8415615832993,1.8161720092648759,173.5520878489612,331.248899117402,1.9086425477386315,3023,12000.514402508736,219,2953.350338935852
2269,S4,slower_translation,2024-11-05 22:30:00,472.98249322006103,870.0630722894589,1.8395248973510088,177.34912995970095,288.576143000235,1.6271641313707406,2922,11815.432353258133,222,3009.95183467865
2270,S4,slower_translation,2024-11-05 23:00:00,461.46038286497503,861.9235483271052,1.8678170008351622,184.15456772546148,283.8497542277692,1.5413668948517871,2922,11952.324863314629,223,3069.913619041443
2271,S4,slower_translation,2024-11-05 23:30:00,463.2613485188105,802.2651918137086,1.7317766620910555,155.2745978458138,291.61467411749095,1.8780578289248555,2940,12351.384571671486,200,2933.979160308838
2272,S4,slower_translation,2024-11-06 00:00:00,454.4410506426634,808.3763417768363,1.7788365303566684,140.31799929252324,327.0579565159998,2.33083394977842,2992,12513.13301885128,201,2955.4136514663696
2273,S4,slower_translation,2024-11-06 00:30:00,390.74148076306835,763.3896171725538,1.9536948462235162,141.11110927016261,292.932488898344,2.075899554708421,2922,12774.485699295998,208,3165.4803619384766
2274,S4,slower_translation,2024-11-06 01:00:00,352.64394051424574,756.3596259371844,2.1448252445064417,128.5921955360886,295.12044674603493,2.2950105604442292,2840,12928.310035467148,215,3403.339478492737
2275,S4,slower_translation,2024-11-06 01:30:00,339.5961713139407,721.3844528254733,2.124242007895269,173.33513691313004,200.23322989283122,1.1551796909658338,2744,13291.671014547348,314,5411.148488998413
